indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,year_description,data_value,message
178494,365,Fine Particulate Matter (PM2.5),Mean,UHF42,205,Annual Average 2011,10.84,NULL
178495,365,Fine Particulate Matter (PM2.5),Mean,UHF42,206,Annual Average 2011,10.07,NULL
178496,365,Fine Particulate Matter (PM2.5),Mean,UHF42,207,Annual Average 2011,10.15,NULL
178497,365,Fine Particulate Matter (PM2.5),Mean,UHF42,208,Annual Average 2011,9.55,NULL
178498,365,Fine Particulate Matter (PM2.5),Mean,UHF42,209,Annual Average 2011,9.78,NULL
178499,365,Fine Particulate Matter (PM2.5),Mean,UHF42,210,Annual Average 2011,9.44,NULL
178500,365,Fine Particulate Matter (PM2.5),Mean,UHF42,211,Annual Average 2011,10.88,NULL
178501,365,Fine Particulate Matter (PM2.5),Mean,UHF42,301,Annual Average 2011,11.12,NULL
178502,365,Fine Particulate Matter (PM2.5),Mean,UHF42,302,Annual Average 2011,11.13,NULL
178503,365,Fine Particulate Matter (PM2.5),Mean,UHF42,303,Annual Average 2011,11.12,NULL
178504,365,Fine Particulate Matter (PM2.5),Mean,UHF42,304,Annual Average 2011,11.49,NULL
178505,365,Fine Particulate Matter (PM2.5),Mean,UHF42,305,Annual Average 2011,12.1,NULL
178506,365,Fine Particulate Matter (PM2.5),Mean,UHF42,306,Annual Average 2011,13.27,NULL
178507,365,Fine Particulate Matter (PM2.5),Mean,UHF42,307,Annual Average 2011,13.93,NULL
178508,365,Fine Particulate Matter (PM2.5),Mean,UHF42,308,Annual Average 2011,12.04,NULL
178509,365,Fine Particulate Matter (PM2.5),Mean,UHF42,309,Annual Average 2011,11.44,NULL
178510,365,Fine Particulate Matter (PM2.5),Mean,UHF42,310,Annual Average 2011,12.28,NULL
178511,365,Fine Particulate Matter (PM2.5),Mean,UHF42,401,Annual Average 2011,11.02,NULL
178512,365,Fine Particulate Matter (PM2.5),Mean,UHF42,402,Annual Average 2011,10.6,NULL
178513,365,Fine Particulate Matter (PM2.5),Mean,UHF42,403,Annual Average 2011,10.05,NULL
178514,365,Fine Particulate Matter (PM2.5),Mean,UHF42,404,Annual Average 2011,9.71,NULL
178515,365,Fine Particulate Matter (PM2.5),Mean,UHF42,405,Annual Average 2011,9.95,NULL
178516,365,Fine Particulate Matter (PM2.5),Mean,UHF42,406,Annual Average 2011,9.74,NULL
178517,365,Fine Particulate Matter (PM2.5),Mean,UHF42,407,Annual Average 2011,9.43,NULL
178518,365,Fine Particulate Matter (PM2.5),Mean,UHF42,408,Annual Average 2011,9.57,NULL
178519,365,Fine Particulate Matter (PM2.5),Mean,UHF42,409,Annual Average 2011,9.17,NULL
178520,365,Fine Particulate Matter (PM2.5),Mean,UHF42,410,Annual Average 2011,8.44,NULL
178521,365,Fine Particulate Matter (PM2.5),Mean,UHF42,501,Annual Average 2011,9.73,NULL
178522,365,Fine Particulate Matter (PM2.5),Mean,UHF42,502,Annual Average 2011,9.36,NULL
178523,365,Fine Particulate Matter (PM2.5),Mean,UHF42,503,Annual Average 2011,9.63,NULL
178524,365,Fine Particulate Matter (PM2.5),Mean,UHF42,504,Annual Average 2011,9.29,NULL
178525,365,Fine Particulate Matter (PM2.5),Mean,UHF42,101,Annual Average 2012,9.27,NULL
178526,365,Fine Particulate Matter (PM2.5),Mean,UHF42,102,Annual Average 2012,9.11,NULL
178527,365,Fine Particulate Matter (PM2.5),Mean,UHF42,103,Annual Average 2012,9.47,NULL
178528,365,Fine Particulate Matter (PM2.5),Mean,UHF42,104,Annual Average 2012,9.23,NULL
178529,365,Fine Particulate Matter (PM2.5),Mean,UHF42,105,Annual Average 2012,10.22,NULL
178530,365,Fine Particulate Matter (PM2.5),Mean,UHF42,106,Annual Average 2012,10.26,NULL
178531,365,Fine Particulate Matter (PM2.5),Mean,UHF42,107,Annual Average 2012,10.02,NULL
178532,365,Fine Particulate Matter (PM2.5),Mean,UHF42,201,Annual Average 2012,10.27,NULL
178533,365,Fine Particulate Matter (PM2.5),Mean,UHF42,202,Annual Average 2012,9.9,NULL
178534,365,Fine Particulate Matter (PM2.5),Mean,UHF42,203,Annual Average 2012,9.13,NULL
178535,365,Fine Particulate Matter (PM2.5),Mean,UHF42,204,Annual Average 2012,8.94,NULL
178536,365,Fine Particulate Matter (PM2.5),Mean,UHF42,205,Annual Average 2012,9.59,NULL
178537,365,Fine Particulate Matter (PM2.5),Mean,UHF42,206,Annual Average 2012,8.89,NULL
178538,365,Fine Particulate Matter (PM2.5),Mean,UHF42,207,Annual Average 2012,8.98,NULL
178539,365,Fine Particulate Matter (PM2.5),Mean,UHF42,208,Annual Average 2012,8.37,NULL
178540,365,Fine Particulate Matter (PM2.5),Mean,UHF42,209,Annual Average 2012,8.6,NULL
178541,365,Fine Particulate Matter (PM2.5),Mean,UHF42,210,Annual Average 2012,8.3,NULL
178542,365,Fine Particulate Matter (PM2.5),Mean,UHF42,211,Annual Average 2012,9.7,NULL
178543,365,Fine Particulate Matter (PM2.5),Mean,UHF42,301,Annual Average 2012,9.89,NULL
178544,365,Fine Particulate Matter (PM2.5),Mean,UHF42,302,Annual Average 2012,9.99,NULL
178545,365,Fine Particulate Matter (PM2.5),Mean,UHF42,303,Annual Average 2012,9.98,NULL
178546,365,Fine Particulate Matter (PM2.5),Mean,UHF42,304,Annual Average 2012,10.46,NULL
178547,365,Fine Particulate Matter (PM2.5),Mean,UHF42,305,Annual Average 2012,11.19,NULL
178548,365,Fine Particulate Matter (PM2.5),Mean,UHF42,306,Annual Average 2012,12.42,NULL
178549,365,Fine Particulate Matter (PM2.5),Mean,UHF42,307,Annual Average 2012,13.23,NULL
178550,365,Fine Particulate Matter (PM2.5),Mean,UHF42,308,Annual Average 2012,10.99,NULL
178551,365,Fine Particulate Matter (PM2.5),Mean,UHF42,309,Annual Average 2012,10.35,NULL
178552,365,Fine Particulate Matter (PM2.5),Mean,UHF42,310,Annual Average 2012,11.32,NULL
178553,365,Fine Particulate Matter (PM2.5),Mean,UHF42,401,Annual Average 2012,9.84,NULL
178554,365,Fine Particulate Matter (PM2.5),Mean,UHF42,402,Annual Average 2012,9.46,NULL
178555,365,Fine Particulate Matter (PM2.5),Mean,UHF42,403,Annual Average 2012,8.9,NULL
178556,365,Fine Particulate Matter (PM2.5),Mean,UHF42,404,Annual Average 2012,8.55,NULL
178557,365,Fine Particulate Matter (PM2.5),Mean,UHF42,405,Annual Average 2012,8.83,NULL
178558,365,Fine Particulate Matter (PM2.5),Mean,UHF42,406,Annual Average 2012,8.63,NULL
178559,365,Fine Particulate Matter (PM2.5),Mean,UHF42,407,Annual Average 2012,8.32,NULL
178560,365,Fine Particulate Matter (PM2.5),Mean,UHF42,408,Annual Average 2012,8.48,NULL
178561,365,Fine Particulate Matter (PM2.5),Mean,UHF42,409,Annual Average 2012,8.04,NULL
178562,365,Fine Particulate Matter (PM2.5),Mean,UHF42,410,Annual Average 2012,7.36,NULL
178563,365,Fine Particulate Matter (PM2.5),Mean,UHF42,501,Annual Average 2012,8.55,NULL
178564,365,Fine Particulate Matter (PM2.5),Mean,UHF42,502,Annual Average 2012,8.18,NULL
178565,365,Fine Particulate Matter (PM2.5),Mean,UHF42,503,Annual Average 2012,8.52,NULL
178566,365,Fine Particulate Matter (PM2.5),Mean,UHF42,504,Annual Average 2012,8.28,NULL
178567,365,Fine Particulate Matter (PM2.5),Mean,UHF42,101,Annual Average 2013,8.88,NULL
178568,365,Fine Particulate Matter (PM2.5),Mean,UHF42,102,Annual Average 2013,8.73,NULL
178569,365,Fine Particulate Matter (PM2.5),Mean,UHF42,103,Annual Average 2013,9.06,NULL
178570,365,Fine Particulate Matter (PM2.5),Mean,UHF42,104,Annual Average 2013,8.74,NULL
178571,365,Fine Particulate Matter (PM2.5),Mean,UHF42,105,Annual Average 2013,9.75,NULL
178572,365,Fine Particulate Matter (PM2.5),Mean,UHF42,106,Annual Average 2013,9.83,NULL
178573,365,Fine Particulate Matter (PM2.5),Mean,UHF42,107,Annual Average 2013,9.57,NULL
178574,365,Fine Particulate Matter (PM2.5),Mean,UHF42,201,Annual Average 2013,10,NULL
178575,365,Fine Particulate Matter (PM2.5),Mean,UHF42,202,Annual Average 2013,9.46,NULL
178576,365,Fine Particulate Matter (PM2.5),Mean,UHF42,203,Annual Average 2013,8.75,NULL
178577,365,Fine Particulate Matter (PM2.5),Mean,UHF42,204,Annual Average 2013,8.69,NULL
178578,365,Fine Particulate Matter (PM2.5),Mean,UHF42,205,Annual Average 2013,9.12,NULL
178579,365,Fine Particulate Matter (PM2.5),Mean,UHF42,206,Annual Average 2013,8.49,NULL
178580,365,Fine Particulate Matter (PM2.5),Mean,UHF42,207,Annual Average 2013,8.6,NULL
178581,365,Fine Particulate Matter (PM2.5),Mean,UHF42,208,Annual Average 2013,8.18,NULL
178582,365,Fine Particulate Matter (PM2.5),Mean,UHF42,209,Annual Average 2013,8.24,NULL
178583,365,Fine Particulate Matter (PM2.5),Mean,UHF42,210,Annual Average 2013,8.11,NULL
178584,365,Fine Particulate Matter (PM2.5),Mean,UHF42,211,Annual Average 2013,9.36,NULL
178585,365,Fine Particulate Matter (PM2.5),Mean,UHF42,301,Annual Average 2013,9.48,NULL
178586,365,Fine Particulate Matter (PM2.5),Mean,UHF42,302,Annual Average 2013,9.7,NULL
178587,365,Fine Particulate Matter (PM2.5),Mean,UHF42,303,Annual Average 2013,9.73,NULL
178588,365,Fine Particulate Matter (PM2.5),Mean,UHF42,304,Annual Average 2013,10.35,NULL
178589,365,Fine Particulate Matter (PM2.5),Mean,UHF42,305,Annual Average 2013,11.1,NULL
178590,365,Fine Particulate Matter (PM2.5),Mean,UHF42,306,Annual Average 2013,12.41,NULL
178591,365,Fine Particulate Matter (PM2.5),Mean,UHF42,307,Annual Average 2013,13.2,NULL
178592,365,Fine Particulate Matter (PM2.5),Mean,UHF42,308,Annual Average 2013,10.81,NULL
178593,365,Fine Particulate Matter (PM2.5),Mean,UHF42,309,Annual Average 2013,10.15,NULL
178594,365,Fine Particulate Matter (PM2.5),Mean,UHF42,310,Annual Average 2013,11.06,NULL
178595,365,Fine Particulate Matter (PM2.5),Mean,UHF42,401,Annual Average 2013,9.6,NULL
178596,365,Fine Particulate Matter (PM2.5),Mean,UHF42,402,Annual Average 2013,9.13,NULL
178597,365,Fine Particulate Matter (PM2.5),Mean,UHF42,403,Annual Average 2013,8.39,NULL
178598,365,Fine Particulate Matter (PM2.5),Mean,UHF42,404,Annual Average 2013,8.08,NULL
178599,365,Fine Particulate Matter (PM2.5),Mean,UHF42,405,Annual Average 2013,8.51,NULL
178600,365,Fine Particulate Matter (PM2.5),Mean,UHF42,406,Annual Average 2013,8.21,NULL
178601,365,Fine Particulate Matter (PM2.5),Mean,UHF42,407,Annual Average 2013,8.14,NULL
178602,365,Fine Particulate Matter (PM2.5),Mean,UHF42,408,Annual Average 2013,8.27,NULL
178603,365,Fine Particulate Matter (PM2.5),Mean,UHF42,409,Annual Average 2013,7.85,NULL
178604,365,Fine Particulate Matter (PM2.5),Mean,UHF42,410,Annual Average 2013,7.61,NULL
178605,365,Fine Particulate Matter (PM2.5),Mean,UHF42,501,Annual Average 2013,8.27,NULL
178606,365,Fine Particulate Matter (PM2.5),Mean,UHF42,502,Annual Average 2013,7.9,NULL
178607,365,Fine Particulate Matter (PM2.5),Mean,UHF42,503,Annual Average 2013,8.22,NULL
178608,365,Fine Particulate Matter (PM2.5),Mean,UHF42,504,Annual Average 2013,7.82,NULL
212920,365,Fine Particulate Matter (PM2.5),Mean,UHF42,101,Annual Average 2014,9,NULL
212921,365,Fine Particulate Matter (PM2.5),Mean,UHF42,102,Annual Average 2014,9,NULL
212922,365,Fine Particulate Matter (PM2.5),Mean,UHF42,103,Annual Average 2014,9.19,NULL
212923,365,Fine Particulate Matter (PM2.5),Mean,UHF42,104,Annual Average 2014,8.97,NULL
212924,365,Fine Particulate Matter (PM2.5),Mean,UHF42,105,Annual Average 2014,9.82,NULL
212925,365,Fine Particulate Matter (PM2.5),Mean,UHF42,106,Annual Average 2014,9.87,NULL
212926,365,Fine Particulate Matter (PM2.5),Mean,UHF42,107,Annual Average 2014,9.75,NULL
212927,365,Fine Particulate Matter (PM2.5),Mean,UHF42,201,Annual Average 2014,10.54,NULL
212928,365,Fine Particulate Matter (PM2.5),Mean,UHF42,202,Annual Average 2014,9.99,NULL
212929,365,Fine Particulate Matter (PM2.5),Mean,UHF42,203,Annual Average 2014,9.16,NULL
212930,365,Fine Particulate Matter (PM2.5),Mean,UHF42,204,Annual Average 2014,9.04,NULL
212931,365,Fine Particulate Matter (PM2.5),Mean,UHF42,205,Annual Average 2014,9.63,NULL
212932,365,Fine Particulate Matter (PM2.5),Mean,UHF42,206,Annual Average 2014,8.87,NULL
212933,365,Fine Particulate Matter (PM2.5),Mean,UHF42,207,Annual Average 2014,8.97,NULL
212934,365,Fine Particulate Matter (PM2.5),Mean,UHF42,208,Annual Average 2014,8.48,NULL
212935,365,Fine Particulate Matter (PM2.5),Mean,UHF42,209,Annual Average 2014,8.62,NULL
212936,365,Fine Particulate Matter (PM2.5),Mean,UHF42,210,Annual Average 2014,8.37,NULL
212937,365,Fine Particulate Matter (PM2.5),Mean,UHF42,211,Annual Average 2014,9.84,NULL
212938,365,Fine Particulate Matter (PM2.5),Mean,UHF42,301,Annual Average 2014,9.49,NULL
212939,365,Fine Particulate Matter (PM2.5),Mean,UHF42,302,Annual Average 2014,9.73,NULL
212940,365,Fine Particulate Matter (PM2.5),Mean,UHF42,303,Annual Average 2014,9.84,NULL
212941,365,Fine Particulate Matter (PM2.5),Mean,UHF42,304,Annual Average 2014,10.42,NULL
212942,365,Fine Particulate Matter (PM2.5),Mean,UHF42,305,Annual Average 2014,11.15,NULL
212943,365,Fine Particulate Matter (PM2.5),Mean,UHF42,306,Annual Average 2014,12.53,NULL
212944,365,Fine Particulate Matter (PM2.5),Mean,UHF42,307,Annual Average 2014,13.23,NULL
212945,365,Fine Particulate Matter (PM2.5),Mean,UHF42,308,Annual Average 2014,11.17,NULL
212946,365,Fine Particulate Matter (PM2.5),Mean,UHF42,309,Annual Average 2014,10.53,NULL
212947,365,Fine Particulate Matter (PM2.5),Mean,UHF42,310,Annual Average 2014,11.36,NULL
212948,365,Fine Particulate Matter (PM2.5),Mean,UHF42,401,Annual Average 2014,9.98,NULL
212949,365,Fine Particulate Matter (PM2.5),Mean,UHF42,402,Annual Average 2014,9.47,NULL
212950,365,Fine Particulate Matter (PM2.5),Mean,UHF42,403,Annual Average 2014,8.65,NULL
212951,365,Fine Particulate Matter (PM2.5),Mean,UHF42,404,Annual Average 2014,8.31,NULL
212952,365,Fine Particulate Matter (PM2.5),Mean,UHF42,405,Annual Average 2014,8.85,NULL
212953,365,Fine Particulate Matter (PM2.5),Mean,UHF42,406,Annual Average 2014,8.43,NULL
212954,365,Fine Particulate Matter (PM2.5),Mean,UHF42,407,Annual Average 2014,8.39,NULL
212955,365,Fine Particulate Matter (PM2.5),Mean,UHF42,408,Annual Average 2014,8.46,NULL
212956,365,Fine Particulate Matter (PM2.5),Mean,UHF42,409,Annual Average 2014,8.02,NULL
212957,365,Fine Particulate Matter (PM2.5),Mean,UHF42,410,Annual Average 2014,7.69,NULL
212958,365,Fine Particulate Matter (PM2.5),Mean,UHF42,501,Annual Average 2014,8.79,NULL
212959,365,Fine Particulate Matter (PM2.5),Mean,UHF42,502,Annual Average 2014,8.34,NULL
212960,365,Fine Particulate Matter (PM2.5),Mean,UHF42,503,Annual Average 2014,8.68,NULL
212961,365,Fine Particulate Matter (PM2.5),Mean,UHF42,504,Annual Average 2014,8.2,NULL
333952,365,Fine Particulate Matter (PM2.5),Mean,UHF42,101,Annual Average 2015,9.17,NULL
333955,365,Fine Particulate Matter (PM2.5),Mean,UHF42,102,Annual Average 2015,9.13,NULL
333958,365,Fine Particulate Matter (PM2.5),Mean,UHF42,103,Annual Average 2015,9.14,NULL
333961,365,Fine Particulate Matter (PM2.5),Mean,UHF42,104,Annual Average 2015,8.93,NULL
333964,365,Fine Particulate Matter (PM2.5),Mean,UHF42,105,Annual Average 2015,9.67,NULL
333967,365,Fine Particulate Matter (PM2.5),Mean,UHF42,106,Annual Average 2015,9.6,NULL
333970,365,Fine Particulate Matter (PM2.5),Mean,UHF42,107,Annual Average 2015,9.62,NULL
333973,365,Fine Particulate Matter (PM2.5),Mean,UHF42,201,Annual Average 2015,10.49,NULL
333976,365,Fine Particulate Matter (PM2.5),Mean,UHF42,202,Annual Average 2015,9.89,NULL
333979,365,Fine Particulate Matter (PM2.5),Mean,UHF42,203,Annual Average 2015,8.87,NULL
333982,365,Fine Particulate Matter (PM2.5),Mean,UHF42,204,Annual Average 2015,8.72,NULL
333985,365,Fine Particulate Matter (PM2.5),Mean,UHF42,205,Annual Average 2015,9.45,NULL
333988,365,Fine Particulate Matter (PM2.5),Mean,UHF42,206,Annual Average 2015,8.44,NULL
333991,365,Fine Particulate Matter (PM2.5),Mean,UHF42,207,Annual Average 2015,8.59,NULL
333994,365,Fine Particulate Matter (PM2.5),Mean,UHF42,208,Annual Average 2015,8.1,NULL
333997,365,Fine Particulate Matter (PM2.5),Mean,UHF42,209,Annual Average 2015,8.13,NULL
334000,365,Fine Particulate Matter (PM2.5),Mean,UHF42,210,Annual Average 2015,7.72,NULL
334003,365,Fine Particulate Matter (PM2.5),Mean,UHF42,211,Annual Average 2015,9.61,NULL
334006,365,Fine Particulate Matter (PM2.5),Mean,UHF42,301,Annual Average 2015,9.36,NULL
334009,365,Fine Particulate Matter (PM2.5),Mean,UHF42,302,Annual Average 2015,9.36,NULL
334012,365,Fine Particulate Matter (PM2.5),Mean,UHF42,303,Annual Average 2015,9.51,NULL
334015,365,Fine Particulate Matter (PM2.5),Mean,UHF42,304,Annual Average 2015,9.78,NULL
334018,365,Fine Particulate Matter (PM2.5),Mean,UHF42,305,Annual Average 2015,10.2,NULL
334021,365,Fine Particulate Matter (PM2.5),Mean,UHF42,306,Annual Average 2015,11.39,NULL
334024,365,Fine Particulate Matter (PM2.5),Mean,UHF42,307,Annual Average 2015,11.72,NULL
334027,365,Fine Particulate Matter (PM2.5),Mean,UHF42,308,Annual Average 2015,10.6,NULL
334030,365,Fine Particulate Matter (PM2.5),Mean,UHF42,309,Annual Average 2015,10.06,NULL
334033,365,Fine Particulate Matter (PM2.5),Mean,UHF42,310,Annual Average 2015,10.54,NULL
334036,365,Fine Particulate Matter (PM2.5),Mean,UHF42,401,Annual Average 2015,9.78,NULL
334039,365,Fine Particulate Matter (PM2.5),Mean,UHF42,402,Annual Average 2015,9.17,NULL
334042,365,Fine Particulate Matter (PM2.5),Mean,UHF42,403,Annual Average 2015,8.45,NULL
334045,365,Fine Particulate Matter (PM2.5),Mean,UHF42,404,Annual Average 2015,8.26,NULL
334048,365,Fine Particulate Matter (PM2.5),Mean,UHF42,405,Annual Average 2015,8.51,NULL
334051,365,Fine Particulate Matter (PM2.5),Mean,UHF42,406,Annual Average 2015,8.19,NULL
334054,365,Fine Particulate Matter (PM2.5),Mean,UHF42,407,Annual Average 2015,8.05,NULL
334057,365,Fine Particulate Matter (PM2.5),Mean,UHF42,408,Annual Average 2015,8.2,NULL
334060,365,Fine Particulate Matter (PM2.5),Mean,UHF42,409,Annual Average 2015,7.9,NULL
334063,365,Fine Particulate Matter (PM2.5),Mean,UHF42,410,Annual Average 2015,7.16,NULL
334066,365,Fine Particulate Matter (PM2.5),Mean,UHF42,501,Annual Average 2015,8.34,NULL
334069,365,Fine Particulate Matter (PM2.5),Mean,UHF42,502,Annual Average 2015,7.82,NULL
334072,365,Fine Particulate Matter (PM2.5),Mean,UHF42,503,Annual Average 2015,8.01,NULL
334075,365,Fine Particulate Matter (PM2.5),Mean,UHF42,504,Annual Average 2015,7.29,NULL
410737,365,Fine Particulate Matter (PM2.5),Mean,UHF42,101,Annual Average 2016,7.5,NULL
410740,365,Fine Particulate Matter (PM2.5),Mean,UHF42,102,Annual Average 2016,7.55,NULL
410743,365,Fine Particulate Matter (PM2.5),Mean,UHF42,103,Annual Average 2016,7.57,NULL
410746,365,Fine Particulate Matter (PM2.5),Mean,UHF42,104,Annual Average 2016,7.5,NULL
410749,365,Fine Particulate Matter (PM2.5),Mean,UHF42,105,Annual Average 2016,8.18,NULL
410752,365,Fine Particulate Matter (PM2.5),Mean,UHF42,106,Annual Average 2016,8.16,NULL
410755,365,Fine Particulate Matter (PM2.5),Mean,UHF42,107,Annual Average 2016,8.26,NULL
410758,365,Fine Particulate Matter (PM2.5),Mean,UHF42,201,Annual Average 2016,9.46,NULL
410761,365,Fine Particulate Matter (PM2.5),Mean,UHF42,202,Annual Average 2016,8.86,NULL
410764,365,Fine Particulate Matter (PM2.5),Mean,UHF42,203,Annual Average 2016,7.94,NULL
410767,365,Fine Particulate Matter (PM2.5),Mean,UHF42,204,Annual Average 2016,7.8,NULL
410770,365,Fine Particulate Matter (PM2.5),Mean,UHF42,205,Annual Average 2016,8.4,NULL
410773,365,Fine Particulate Matter (PM2.5),Mean,UHF42,206,Annual Average 2016,7.45,NULL
410776,365,Fine Particulate Matter (PM2.5),Mean,UHF42,207,Annual Average 2016,7.64,NULL
410779,365,Fine Particulate Matter (PM2.5),Mean,UHF42,208,Annual Average 2016,7.12,NULL
410782,365,Fine Particulate Matter (PM2.5),Mean,UHF42,209,Annual Average 2016,7.11,NULL
410785,365,Fine Particulate Matter (PM2.5),Mean,UHF42,210,Annual Average 2016,6.75,NULL
410788,365,Fine Particulate Matter (PM2.5),Mean,UHF42,211,Annual Average 2016,8.67,NULL
410791,365,Fine Particulate Matter (PM2.5),Mean,UHF42,301,Annual Average 2016,7.81,NULL
410794,365,Fine Particulate Matter (PM2.5),Mean,UHF42,302,Annual Average 2016,7.95,NULL
410797,365,Fine Particulate Matter (PM2.5),Mean,UHF42,303,Annual Average 2016,8.19,NULL
410800,365,Fine Particulate Matter (PM2.5),Mean,UHF42,304,Annual Average 2016,8.49,NULL
410803,365,Fine Particulate Matter (PM2.5),Mean,UHF42,305,Annual Average 2016,9.07,NULL
410806,365,Fine Particulate Matter (PM2.5),Mean,UHF42,306,Annual Average 2016,10.32,NULL
410809,365,Fine Particulate Matter (PM2.5),Mean,UHF42,307,Annual Average 2016,10.76,NULL
410812,365,Fine Particulate Matter (PM2.5),Mean,UHF42,308,Annual Average 2016,9.52,NULL
410815,365,Fine Particulate Matter (PM2.5),Mean,UHF42,309,Annual Average 2016,9.02,NULL
410818,365,Fine Particulate Matter (PM2.5),Mean,UHF42,310,Annual Average 2016,9.53,NULL
410821,365,Fine Particulate Matter (PM2.5),Mean,UHF42,401,Annual Average 2016,8.65,NULL
410824,365,Fine Particulate Matter (PM2.5),Mean,UHF42,402,Annual Average 2016,8.14,NULL
410827,365,Fine Particulate Matter (PM2.5),Mean,UHF42,403,Annual Average 2016,7.22,NULL
410830,365,Fine Particulate Matter (PM2.5),Mean,UHF42,404,Annual Average 2016,6.88,NULL
410833,365,Fine Particulate Matter (PM2.5),Mean,UHF42,405,Annual Average 2016,7.56,NULL
410836,365,Fine Particulate Matter (PM2.5),Mean,UHF42,406,Annual Average 2016,7.03,NULL
410839,365,Fine Particulate Matter (PM2.5),Mean,UHF42,407,Annual Average 2016,7.02,NULL
410842,365,Fine Particulate Matter (PM2.5),Mean,UHF42,408,Annual Average 2016,6.99,NULL
410845,365,Fine Particulate Matter (PM2.5),Mean,UHF42,409,Annual Average 2016,6.51,NULL
410848,365,Fine Particulate Matter (PM2.5),Mean,UHF42,410,Annual Average 2016,5.98,NULL
410851,365,Fine Particulate Matter (PM2.5),Mean,UHF42,501,Annual Average 2016,7.3,NULL
410854,365,Fine Particulate Matter (PM2.5),Mean,UHF42,502,Annual Average 2016,6.8,NULL
410857,365,Fine Particulate Matter (PM2.5),Mean,UHF42,503,Annual Average 2016,7.1,NULL
410860,365,Fine Particulate Matter (PM2.5),Mean,UHF42,504,Annual Average 2016,6.59,NULL
177769,365,Fine Particulate Matter (PM2.5),Mean,UHF42,101,Summer 2009,10.38,NULL
177770,365,Fine Particulate Matter (PM2.5),Mean,UHF42,102,Summer 2009,10.33,NULL
177771,365,Fine Particulate Matter (PM2.5),Mean,UHF42,103,Summer 2009,10.6,NULL
177772,365,Fine Particulate Matter (PM2.5),Mean,UHF42,104,Summer 2009,10.44,NULL
177773,365,Fine Particulate Matter (PM2.5),Mean,UHF42,105,Summer 2009,11.33,NULL
177774,365,Fine Particulate Matter (PM2.5),Mean,UHF42,106,Summer 2009,11.44,NULL
177775,365,Fine Particulate Matter (PM2.5),Mean,UHF42,107,Summer 2009,9.74,NULL
177776,365,Fine Particulate Matter (PM2.5),Mean,UHF42,201,Summer 2009,12.17,NULL
177777,365,Fine Particulate Matter (PM2.5),Mean,UHF42,202,Summer 2009,11.71,NULL
177778,365,Fine Particulate Matter (PM2.5),Mean,UHF42,203,Summer 2009,10.92,NULL
177779,365,Fine Particulate Matter (PM2.5),Mean,UHF42,204,Summer 2009,10.08,NULL
177780,365,Fine Particulate Matter (PM2.5),Mean,UHF42,205,Summer 2009,11.45,NULL
177781,365,Fine Particulate Matter (PM2.5),Mean,UHF42,206,Summer 2009,10.77,NULL
177782,365,Fine Particulate Matter (PM2.5),Mean,UHF42,207,Summer 2009,10.81,NULL
177783,365,Fine Particulate Matter (PM2.5),Mean,UHF42,208,Summer 2009,10.35,NULL
177784,365,Fine Particulate Matter (PM2.5),Mean,UHF42,209,Summer 2009,10.59,NULL
177785,365,Fine Particulate Matter (PM2.5),Mean,UHF42,210,Summer 2009,10.38,NULL
177786,365,Fine Particulate Matter (PM2.5),Mean,UHF42,211,Summer 2009,12.74,NULL
177787,365,Fine Particulate Matter (PM2.5),Mean,UHF42,301,Summer 2009,10.76,NULL
177788,365,Fine Particulate Matter (PM2.5),Mean,UHF42,302,Summer 2009,11.36,NULL
177789,365,Fine Particulate Matter (PM2.5),Mean,UHF42,303,Summer 2009,10.95,NULL
177790,365,Fine Particulate Matter (PM2.5),Mean,UHF42,304,Summer 2009,12.13,NULL
177791,365,Fine Particulate Matter (PM2.5),Mean,UHF42,305,Summer 2009,12.91,NULL
177792,365,Fine Particulate Matter (PM2.5),Mean,UHF42,306,Summer 2009,14.29,NULL
177793,365,Fine Particulate Matter (PM2.5),Mean,UHF42,307,Summer 2009,15.05,NULL
177794,365,Fine Particulate Matter (PM2.5),Mean,UHF42,308,Summer 2009,12.9,NULL
177795,365,Fine Particulate Matter (PM2.5),Mean,UHF42,309,Summer 2009,12.26,NULL
177796,365,Fine Particulate Matter (PM2.5),Mean,UHF42,310,Summer 2009,13.16,NULL
177797,365,Fine Particulate Matter (PM2.5),Mean,UHF42,401,Summer 2009,11.6,NULL
177798,365,Fine Particulate Matter (PM2.5),Mean,UHF42,402,Summer 2009,11.13,NULL
177799,365,Fine Particulate Matter (PM2.5),Mean,UHF42,403,Summer 2009,10.23,NULL
177800,365,Fine Particulate Matter (PM2.5),Mean,UHF42,404,Summer 2009,9.87,NULL
177801,365,Fine Particulate Matter (PM2.5),Mean,UHF42,405,Summer 2009,10.56,NULL
177802,365,Fine Particulate Matter (PM2.5),Mean,UHF42,406,Summer 2009,10.09,NULL
177803,365,Fine Particulate Matter (PM2.5),Mean,UHF42,407,Summer 2009,10.13,NULL
177804,365,Fine Particulate Matter (PM2.5),Mean,UHF42,408,Summer 2009,10.13,NULL
177805,365,Fine Particulate Matter (PM2.5),Mean,UHF42,409,Summer 2009,9.65,NULL
177806,365,Fine Particulate Matter (PM2.5),Mean,UHF42,410,Summer 2009,9.6,NULL
177807,365,Fine Particulate Matter (PM2.5),Mean,UHF42,501,Summer 2009,10.75,NULL
